Average Rent,Category,Latitude,Longitude,Name,Neighborhood
1882.6026170000002,Park,40.69070657980391,-73.74213016179411,Cambria Heights Park,CAMBRIA HEIGHTS
1882.6026170000002,School,40.69843365093331,-73.73735351777003,Sacred Heart R.C. School,CAMBRIA HEIGHTS
2255.34805,Playground,40.64317043075065,-73.89463718505367,Wilson Playground,CANARSIE
2255.34805,Playground,40.64670169358093,-73.89840887265129,100% Playground,CANARSIE
2255.34805,Playground,40.646702769543076,-73.89839657331784,Glenwood Playground,CANARSIE
2255.34805,School,40.640688570683096,-73.89842097113947,Canarsie High School,CANARSIE
2255.34805,School,40.64367731247062,-73.90103340583688,Image Driving School,CANARSIE
2255.34805,School,40.643679,-73.901058,Select Services Agency Inc,CANARSIE
2255.34805,School,40.6411018371582,-73.89814758300781,The High School For Advertising And Media (IAM),CANARSIE
2255.34805,School,40.6411018371582,-73.89814758300781,High School For Medical Professions,CANARSIE
2255.34805,School,40.64307754472777,-73.89402281529671,St.Bernard School,CANARSIE
2255.34805,School,40.642184,-73.90644,Ravens School,CANARSIE
2255.34805,School,40.64326095581055,-73.9033203125,District 18 schools,CANARSIE
2635.75,Movie Theater,40.680048,-73.989232,Bond Street Theater,CARROLL GARDENS
2635.75,Playground,40.68100242392356,-73.9950814070307,Carroll Park Playground,CARROLL GARDENS
2635.75,Playground,40.67581101889814,-73.99745919980272,St. Mary's Playground,CARROLL GARDENS
2635.75,Playground,40.68007084944911,-73.99101174565301,PS 32/MS 442 Playground,CARROLL GARDENS
2635.75,Park,40.68090072479618,-73.99498436689395,Carroll Park,CARROLL GARDENS
2635.75,Park,40.6770728924652,-73.98993856712782,Gowanus Sponge Park,CARROLL GARDENS
2635.75,Park,40.68100035831846,-73.99938462748838,Carroll Park,CARROLL GARDENS
2635.75,Park,40.6775,-73.989459,Gowanus Waterfront Park,CARROLL GARDENS
2635.75,Event Space,40.679968,-73.988982,Union Event Space,CARROLL GARDENS
2635.75,Event Space,40.68336868286133,-73.99246978759766,Class Space,CARROLL GARDENS
2635.75,School,40.67654383595344,-73.99864957544746,International School of Brooklyn,CARROLL GARDENS
2635.75,School,40.68083266430732,-73.99543639155924,PS 58 (Carroll School),CARROLL GARDENS
2635.75,School,40.679905,-73.992594,St Marks Day School,CARROLL GARDENS
2635.75,School,40.68076847145882,-73.99518388533123,Park Slope Day Camp @ Carroll School,CARROLL GARDENS
2635.75,School,40.68095833181471,-73.99667531061458,Albee School Of Dance,CARROLL GARDENS
2635.75,School,40.680355072021484,-73.995361328125,Public School 58,CARROLL GARDENS
2635.75,School,40.677517,-73.989264,New horizons middle school,CARROLL GARDENS
2635.75,School,40.679542541503906,-74.00202178955078,M.S. 142 Stranahan Community School,CARROLL GARDENS
2635.75,School,40.680445,-73.991783,PS 32 Samuel Mills Sprole,CARROLL GARDENS
2635.75,Office,40.67811616536392,-73.99591844797997,AdMonsters: NY Office,CARROLL GARDENS
2635.75,Office,40.67853,-73.998002,Farina + Parnes Office,CARROLL GARDENS
2635.75,Office,40.68086064246188,-73.99977314263836,Bklyn Office,CARROLL GARDENS
1708.324444,Playground,40.82346650810363,-73.85204588820697,Albert Einstein Playground,CASTLE HILL
1708.324444,Park,40.81652094710941,-73.85237087479979,Pugsley Creek Park,CASTLE HILL
1708.324444,School,40.82227263790508,-73.85587638625864,Stevenson High School,CASTLE HILL
1708.324444,School,40.81709553563386,-73.84660781945631,Brownell School,CASTLE HILL
1708.324444,School,40.82215118408203,-73.85587310791016,Bronx Compass High School,CASTLE HILL
1708.324444,School,40.82215118408203,-73.85587310791016,Bronx Bridges High School,CASTLE HILL
1708.324444,School,40.821433,-73.85591099999999,Bronx Guild,CASTLE HILL
1708.324444,Office,40.821777,-73.845109,The Office of Leonard E Marquez,CASTLE HILL
2199.0,Movie Theater,40.80991152281341,-73.9518928527832,AMC Magic Johnson Harlem 9,CENTRAL HARLEM
2199.0,Playground,40.81014216565155,-73.939929094374,Courtney Callender Playground,CENTRAL HARLEM
2199.0,Playground,40.805866177184384,-73.94343406553945,Marcus Garvey Playground,CENTRAL HARLEM
2199.0,Playground,40.81155152315818,-73.9464784156202,St. Nicholas Playground North,CENTRAL HARLEM
2199.0,Playground,40.81145946186019,-73.9471500217584,St. Nicholas Playground South,CENTRAL HARLEM
2199.0,Park,40.80488312084375,-73.94433155642929,Marcus Garvey Park,CENTRAL HARLEM
2199.0,Park,40.808048499266064,-73.94735092912438,Martin Luther King Jr Community Park,CENTRAL HARLEM
2199.0,Park,40.80953226789893,-73.95317619524002,Hancock Park,CENTRAL HARLEM
2199.0,Park,40.808378549102606,-73.94091030914655,Collyer Brothers Park,CENTRAL HARLEM
2199.0,Park,40.80343387806817,-73.94866543216908,Mt Morris Park,CENTRAL HARLEM
2199.0,Amphitheater,40.80482300463537,-73.94436446062218,Richard Rodgers Amphitheatre,CENTRAL HARLEM
2199.0,School,40.80670983962399,-73.9512657109947,A. Philip Randolph School,CENTRAL HARLEM
2199.0,School,40.806707,-73.945587,Rice High School,CENTRAL HARLEM
2199.0,School,40.806474573944385,-73.94415011791376,Harlem Village Academy High School,CENTRAL HARLEM
2199.0,School,40.807736777966916,-73.93992439318156,Harlem Renaissance High School,CENTRAL HARLEM
2199.0,School,40.807468,-73.94740999999999,The Neighborhood Charter School of Harlem,CENTRAL HARLEM
2199.0,School,40.809231,-73.942454,UA NY Harbor School,CENTRAL HARLEM
2199.0,School,40.80952054549678,-73.94229948060259,UA New York Harbor School,CENTRAL HARLEM
2199.0,School,40.81378685463415,-73.94598188476603,St. Aloysius School,CENTRAL HARLEM
2199.0,School,40.802689,-73.94224100000001,PS79M Horan School,CENTRAL HARLEM
2199.0,School,40.807565508525414,-73.94731074766788,Harlem Village Academies Upper Elementary,CENTRAL HARLEM
2199.0,School,40.805063,-73.949527,PS 258,CENTRAL HARLEM
2199.0,Office,40.80818839441743,-73.94499168946531,Success charter network office,CENTRAL HARLEM
2199.0,Office,40.80775690397279,-73.94701799680426,St. Nicholas HRA Office,CENTRAL HARLEM
2199.0,Office,40.80946081297849,-73.94512945607575,Harlem Grown (Office),CENTRAL HARLEM
2199.0,Office,40.809616,-73.947301,Inartmedia Harlem office,CENTRAL HARLEM
2199.0,Office,40.809401,-73.948584,Manhattan Suspension Hearing Office,CENTRAL HARLEM
2199.0,Office,40.80858308987853,-73.94866617624822,Jessica Barcessat DMD PC,CENTRAL HARLEM
5776.75,Movie Theater,40.76746368408203,-73.98184967041016,Mark Goodson Theater,CENTRAL PARK SOUTH
5776.75,Movie Theater,40.76467965661708,-73.97811835385954,Directors Guild Theater,CENTRAL PARK SOUTH
5776.75,Movie Theater,40.76401595478985,-73.98362563081274,Theater 54,CENTRAL PARK SOUTH
5776.75,Movie Theater,40.770487,-73.98258100000001,NYIT Auditorium on Broadway,CENTRAL PARK SOUTH
5776.75,Movie Theater,40.76524217041027,-73.98525482848922,American Theatre of Actors - The Beckmann Theatre,CENTRAL PARK SOUTH
5776.75,Movie Theater,40.76407811349021,-73.97420490138818,Paris Theatre,CENTRAL PARK SOUTH
5776.75,Playground,40.76871175277928,-73.9773416519165,Heckscher Playground,CENTRAL PARK SOUTH
5776.75,Park,40.76689461072457,-73.97650144215842,Central Park - Cop Cottage,CENTRAL PARK SOUTH
5776.75,Park,40.77202918569011,-73.98248990630684,Dante Park,CENTRAL PARK SOUTH
5776.75,Park,40.77217703584033,-73.98508910271165,Damrosch Park,CENTRAL PARK SOUTH
5776.75,Park,40.77061416909238,-73.97522910410562,Central Park Small Loop,CENTRAL PARK SOUTH
5776.75,Park,40.77001008071913,-73.97454037751308,Central Park - Stargaze Rock,CENTRAL PARK SOUTH
5776.75,Park,40.76779055143718,-73.98559820843786,Balsley Park,CENTRAL PARK SOUTH
5776.75,Park,40.76593920877474,-73.98370023945377,Urban Park,CENTRAL PARK SOUTH
5776.75,Park,40.76825672305774,-73.981032371521,Merchants’ Gate,CENTRAL PARK SOUTH
5776.75,Park,40.76522247828217,-73.98186371063801,Central Park rock at 7th Avenue Playground,CENTRAL PARK SOUTH
5776.75,Park,40.77034380473851,-73.97657211387005,Central Park: Robe And Slippers Rock.,CENTRAL PARK SOUTH
5776.75,Park,40.766770911554204,-73.97666394325508,Central Park Gazebo,CENTRAL PARK SOUTH
5776.75,Park,40.766927142925034,-73.97906874842118,Artisans' Gate,CENTRAL PARK SOUTH
5776.75,Park,40.76852080318627,-73.97575378417967,Driprock Arch Bridge,CENTRAL PARK SOUTH
5776.75,Park,40.76869489377549,-73.97812172886994,The Rocks,CENTRAL PARK SOUTH
5776.75,Park,40.765880716474065,-73.97629022598267,Artists' Gate,CENTRAL PARK SOUTH
5776.75,Event Space,40.764085,-73.974516,CPS Events at the Plaza,CENTRAL PARK SOUTH
5776.75,General Entertainment,40.764201207176384,-73.98258175041461,Bad Boy Worldwide Entertainment,CENTRAL PARK SOUTH
5776.75,General Entertainment,40.764872,-73.983181,EOE Entertainment,CENTRAL PARK SOUTH
5776.75,School,40.77073598101175,-73.98014427304712,Ethical Culture School,CENTRAL PARK SOUTH
5776.75,School,40.76417203214908,-73.98573071171303,Manhattan High School - PS 35,CENTRAL PARK SOUTH
5776.75,School,40.766597747802734,-73.98104858398438,Landmark High School,CENTRAL PARK SOUTH
5776.75,School,40.77035912657366,-73.98104874535339,Dominic's Guitar School,CENTRAL PARK SOUTH
5776.75,School,40.76373038959696,-73.98278197724018,New York Ukulele School,CENTRAL PARK SOUTH
5776.75,School,40.762754612210536,-73.98198997255601,legen art jewelry school,CENTRAL PARK SOUTH
5776.75,Office,40.7639145916741,-73.9788632614965,Delta/Sky Team Office,CENTRAL PARK SOUTH
5776.75,Office,40.76287513715733,-73.97771746303593,LGA-3 Amazon Office,CENTRAL PARK SOUTH
5776.75,Office,40.763361,-73.982476,Ubifrance - French Trade Office,CENTRAL PARK SOUTH
5776.75,Office,40.76289363801018,-73.98326396942139,Olivier Fleurot's Office at MS&LGroup,CENTRAL PARK SOUTH
5776.75,Office,40.7625898,-73.9778469,NYC Office Suites 1350,CENTRAL PARK SOUTH
5776.75,Office,40.76560592651367,-73.98088836669922,Office of D & G,CENTRAL PARK SOUTH
5776.75,Office,40.76450243951655,-73.97980964713514,New York Road Runners Office,CENTRAL PARK SOUTH
5776.75,Office,40.76644055183016,-73.98252755474492,250 W 57th Street Office Building,CENTRAL PARK SOUTH
5776.75,Office,40.76627,-73.98253199999999,Mandarin Oriental Sales & Marketing Office,CENTRAL PARK SOUTH
5776.75,Office,40.76761241907862,-73.97933845485933,Magnolia Bakery Home Office,CENTRAL PARK SOUTH
5776.75,Office,40.76996377522503,-73.98433345519146,Fordham University School Of Law - Clinic Office,CENTRAL PARK SOUTH
5776.75,Office,40.766778643910484,-73.9825064977203,Emerge212 Boutique Office Space,CENTRAL PARK SOUTH
5776.75,Office,40.76730440067141,-73.98322105407715,Davinci Virtual Office Solutions,CENTRAL PARK SOUTH
5776.75,Office,40.767858,-73.98332,Lex's Office,CENTRAL PARK SOUTH
5776.75,Office,40.76305,-73.978809,Office 244,CENTRAL PARK SOUTH
5776.75,Office,40.76390197227573,-73.97494115862582,Chanel Corporate Offices,CENTRAL PARK SOUTH
5776.75,Office,40.765952,-73.982477,Cherrytree Records NYC office,CENTRAL PARK SOUTH
5776.75,Office,40.766609,-73.982848,HonorVet.org office,CENTRAL PARK SOUTH
5776.75,Office,40.76607034832538,-73.98301154320502,Sarah Kramer's Office,CENTRAL PARK SOUTH
5776.75,Office,40.76513183110071,-73.98081343783251,LEND Lease Field Office,CENTRAL PARK SOUTH
5776.75,Office,40.7652133628895,-73.98052647705131,Oxford North American Office,CENTRAL PARK SOUTH
5776.75,Office,40.766113400472165,-73.98324684803434,Amanderz UMG Office,CENTRAL PARK SOUTH
5776.75,Office,40.769986142204246,-73.98193258078538,American Folk Art Museum (admin office),CENTRAL PARK SOUTH
5776.75,Office,40.765215,-73.982264,Rappers Office,CENTRAL PARK SOUTH
5776.75,Office,40.77009658506912,-73.98219658278833,"LC ""Bible Building"" Office",CENTRAL PARK SOUTH
5776.75,Office,40.766040999999994,-73.98368,McWilliams Wines NYC Office,CENTRAL PARK SOUTH
5776.75,Office,40.764427,-73.982183,VS International - NY Office,CENTRAL PARK SOUTH
5776.75,Office,40.770459831069715,-73.98262128090157,Hurlamania Productions NY Office,CENTRAL PARK SOUTH
5776.75,Office,40.764503,-73.979804,M's Office,CENTRAL PARK SOUTH
5776.75,Office,40.76279756832914,-73.98222527863638,"Savvis, a CenturyLink Company - NYC Office",CENTRAL PARK SOUTH
3838.833333,Movie Theater,40.749650348928306,-74.00155478354212,Hudson Guild Theater,CHELSEA
3838.833333,Movie Theater,40.745011519667386,-73.99801995089697,Cinépolis Chelsea,CHELSEA
3838.833333,Movie Theater,40.748263,-74.00710600000001,Vortex Theater,CHELSEA
3838.833333,Movie Theater,40.74610457312297,-73.99983321659576,SVA Theatre,CHELSEA
3838.833333,Playground,40.745549,-74.00349200000001,Seminary Playground,CHELSEA
3838.833333,Playground,40.7463354,-74.0037855,Hudson River Park Playground,CHELSEA
3838.833333,Playground,40.74761197623578,-73.99844482461279,Penn South Playground,CHELSEA
3838.833333,Park,40.74676258499095,-74.00441564464096,Clement Clarke Moore Park,CHELSEA
3838.833333,Park,40.74857156408643,-74.0074407392905,Chelsea Waterside Park Dog Run,CHELSEA
3838.833333,Park,40.74807702076022,-73.99749851327998,Sandbox Park,CHELSEA
3838.833333,Park,40.75031094028699,-74.0014496409983,Chelsea Park,CHELSEA
3838.833333,Park,40.74673843383789,-74.00057220458984,Oval Park,CHELSEA
3838.833333,Park,40.746794868024864,-73.99905264297757,Pinwheel Park,CHELSEA
3838.833333,Park,40.74633733630893,-73.99999866268365,W 24 St. Park,CHELSEA
3838.833333,Park,40.746825,-74.005507,High Line,CHELSEA
3838.833333,Park,40.74984989725853,-74.00002735586894,ZogSports - Chelsea Park,CHELSEA
3838.833333,Park,40.746964349631696,-73.99871349334717,Circle Park,CHELSEA
3838.833333,Park,40.743782,-74.00572,Secret Garden Park,CHELSEA
3838.833333,Park,40.75075912475586,-74.00183868408203,Whitman park,CHELSEA
3838.833333,Park,40.74237784077531,-74.0042681613716,Tao Park,CHELSEA
3838.833333,Event Space,40.752201080322266,-73.99971771240234,Clarisonic Evolution of Skincare Event,CHELSEA
3838.833333,Event Space,40.7424,-74.005307,The Pop Up Space,CHELSEA
3838.833333,Event Space,40.742416204254916,-74.00644555135842,YouTube NY,CHELSEA
3838.833333,School,40.74443022678215,-74.0005576945699,P.S. 11 William T. Harris Elementary School,CHELSEA
3838.833333,School,40.749295747672555,-74.00303496934842,Avenues: The World School - Chelsea Campus,CHELSEA
3838.833333,School,40.743134402202756,-74.00247689163632,Hudson High School of Learning Technologies,CHELSEA
3838.833333,School,40.74237907075615,-74.00279647267534,NYC Museum School,CHELSEA
3838.833333,School,40.74601276441597,-73.99618816947479,High School of Fashion Industries,CHELSEA
3838.833333,School,40.74898147583008,-74.00020599365234,Chelsea School,CHELSEA
3838.833333,School,40.74267134535517,-74.00319255860728,The Lorge School,CHELSEA
3838.833333,School,40.744468688964844,-74.00077056884766,NY SPORTS 4 KIDS--William T. Harris School--P.S. # 11,CHELSEA
3838.833333,School,40.744175,-74.00075799999999,NY SPORTS 4 KIDS--William T. Harris School--P.S. # 11,CHELSEA
3838.833333,School,40.75001507413287,-74.00409398062004,Chelsea Classical Studio School of Fine Art,CHELSEA
3838.833333,School,40.74308657310677,-74.00244904518469,Landmark High School,CHELSEA
3838.833333,School,40.742967011493356,-74.00241461382495,Quest 2 Learn School,CHELSEA
3838.833333,School,40.74212072422294,-74.00022246941484,Liberty High School,CHELSEA
3838.833333,School,40.74304962158203,-74.00232696533203,The James Baldwin School,CHELSEA
3838.833333,School,40.743128753814396,-74.00251633140789,Humanities High School,CHELSEA
3838.833333,School,40.74760728354083,-73.9959638216813,Fashion Institute Of Technology - D Building - School of Art and Design,CHELSEA
3838.833333,School,40.746334075927734,-73.99568176269531,Cactus Language School,CHELSEA
3838.833333,School,40.749043827824316,-73.99964207706194,PS 33,CHELSEA
3838.833333,School,40.746645510474174,-74.00533053772251,Guardian Angel Church,CHELSEA
3838.833333,Office,40.745728,-74.000182,Stribling & Associates (Chelsea Office),CHELSEA
3838.833333,Office,40.74774759867877,-74.00454934813095,The Office,CHELSEA
3838.833333,Office,40.742823473307475,-74.00352961526312,Karim Rashid's Office,CHELSEA
3838.833333,Office,40.7494757,-74.0038764,WeWork Coworking & Office Space (WeWork 511 W 25th St),CHELSEA
3838.833333,Office,40.74105262534574,-73.99941583142073,Satya Office,CHELSEA
3838.833333,Office,40.749508,-74.003874,gogo office,CHELSEA
3838.833333,Office,40.750066,-74.005512,Flat Rate Sales Office,CHELSEA
3838.833333,Office,40.74537023485446,-73.99494859513759,AvalonBay NYC Office,CHELSEA
3838.833333,Office,40.74796079723915,-73.99606765567401,FITSA Executive Board Office,CHELSEA
3838.833333,Office,40.74818079002333,-74.00730954723876,Ihiphop office,CHELSEA
3838.833333,Office,40.74232,-73.998849,KirbyFit ( Office hours ),CHELSEA
3838.833333,Office,40.742929,-73.996544,Chelsea Office,CHELSEA
3838.833333,Office,40.745843,-73.994822,IATSE General Office,CHELSEA
3838.833333,Office,40.742911,-73.995933,Regional Office,CHELSEA
3838.833333,Office,40.7526508,-74.0020025,Ecko NYC Office,CHELSEA
3838.833333,Office,40.745559,-73.997589,Offices Of Fox Inc.,CHELSEA
3838.833333,Office,40.747416917501056,-73.99553624617809,FIT 236 West 27th Street,CHELSEA
3838.833333,Office,40.74641806090181,-73.99584384408939,"IAS Productions, LLC",CHELSEA
3838.833333,Office,40.74103999834096,-73.99842053087387,Verizon CO 210 W18th St.,CHELSEA
3838.833333,Office,40.741879386064774,-73.99838327900711,Diesel USA Corporate Offices,CHELSEA
3838.833333,Office,40.741385632727564,-73.99893568004333,Red Bull New York Offices,CHELSEA
3838.833333,Office,40.74224718765158,-74.00510024344132,The Hoffice,CHELSEA
3838.833333,Office,40.750195174019275,-74.00602255909287,Stella McCartney Offices,CHELSEA
3838.833333,Office,40.75059141026211,-74.0033213049604,Helmut Lang Corporate Offices,CHELSEA
3838.833333,Office,40.749249,-74.005211,Maverik Lacrosse Offices,CHELSEA
3838.833333,Office,40.744983967783966,-74.00702836453618,college humor offices,CHELSEA
3838.833333,Office,40.75140223780419,-74.00329261226874,Dean & Deluca Catering Offices,CHELSEA
3838.833333,Office,40.742074562043555,-74.00397242292468,Atlantic Theater Company Offices,CHELSEA
